"Yt","Xt_Lag_1","Xt_Lag_2","et_Lag_1","et_Lag_2"
-0.0100177840393796,0.00657605560367558,-0.000437788643134152,0.00353826612077349,-0.00376003205980278
-0.0237571622939322,-0.0100177840393796,0.00657605560367558,-0.0125641564109594,0.00353826612077349
0.000901725244559781,-0.0237571622939322,-0.0100177840393796,-0.0258152485526771,-0.0125641564109594
0.00540298138556206,0.000901725244559781,-0.0237571622939322,-0.00117936678829582,-0.0258152485526771
0.0188087711537717,0.00540298138556206,0.000901725244559781,0.00296669672255575,-0.00117936678829582
0.0219777602675528,0.0188087711537717,0.00540298138556206,0.0164544658891556,0.00296669672255575
0.0288174238148788,0.0219777602675528,0.0188087711537717,0.0200178629592969,0.0164544658891556
-0.00877922433639255,0.0288174238148788,0.0219777602675528,0.0275396861042131,0.0200178629592969
0.170391993843553,-0.00877922433639255,0.0288174238148788,-0.009345172402522,0.0275396861042131
-0.0392794604007687,0.170391993843553,-0.00877922433639255,0.170289200081226,-0.009345172402522
-0.0311326114149846,-0.0392794604007687,0.170391993843553,-0.038911654473654,0.170289200081226
0.0336817470571331,-0.0311326114149846,-0.0392794604007687,-0.0281944335734768,-0.038911654473654
-0.00786513437632985,0.0336817470571331,-0.0311326114149846,0.0355344754462185,-0.0281944335734768
0.0283125432606184,-0.00786513437632985,0.0336817470571331,-0.0078366728704242,0.0355344754462185
-0.0275330136213682,0.0283125432606184,-0.00786513437632985,0.0276846271623222,-0.0078366728704242
-0.046054948866236,-0.0275330136213682,0.0283125432606184,-0.028735160981827,0.0276846271623222
-0.0245354323599097,-0.046054948866236,-0.0275330136213682,-0.0472634352970007,-0.028735160981827
0.011359221244464,-0.0245354323599097,-0.046054948866236,-0.0266414565645744,-0.0472634352970007
0.00842362134308283,0.011359221244464,-0.0245354323599097,0.00799684877606917,-0.0266414565645744
0.0175017872502534,0.00842362134308283,0.011359221244464,0.00457924862681695,0.00799684877606917
-0.0215008070395942,0.0175017872502534,0.00842362134308283,0.0142757349226052,0.00457924862681695
0.00519339012942965,-0.0215008070395942,0.0175017872502534,-0.023825278713583,0.0142757349226052
0.0234503576954574,0.00519339012942965,-0.0215008070395942,0.00361012999048576,-0.023825278713583
0.0384465843317225,0.0234503576954574,0.00519339012942965,0.0217591502287628,0.00361012999048576
-0.0130893912336387,0.0384465843317225,0.0234503576954574,0.0369121698126664,0.0217591502287628
0.0204623076216828,-0.0130893912336387,0.0384465843317225,-0.0139838008147279,0.0369121698126664
0.00556999192249585,0.0204623076216828,-0.0130893912336387,0.0202455170964766,-0.0139838008147279
0.0214181888799767,0.00556999192249585,0.0204623076216828,0.00508496464749851,0.0202455170964766
-0.00216916949072221,0.0214181888799767,0.00556999192249585,0.0208873013699126,0.00508496464749851
-0.0054347773270933,-0.00216916949072221,0.0214181888799767,-0.00283416785427841,0.0208873013699126
-0.0211295529397694,-0.0054347773270933,-0.00216916949072221,-0.0060638731824112,-0.00283416785427841
-0.00669890242693216,-0.0211295529397694,-0.0054347773270933,-0.0221149141660678,-0.0060638731824112
-0.0093664619093754,-0.00669890242693216,-0.0211295529397694,-0.00824928614303809,-0.0221149141660678
0.0257184308579239,-0.0093664619093754,-0.00669890242693216,-0.0116313811235287,-0.00824928614303809
0.0291299904138058,0.0257184308579239,-0.0093664619093754,0.0231226427266413,-0.0116313811235287
0.0150483656050464,0.0291299904138058,0.0257184308579239,0.026585015804544,0.0231226427266413
-0.0444758085869429,0.0150483656050464,0.0291299904138058,0.0133655851001857,0.026585015804544
0.0221647328518988,-0.0444758085869429,0.0150483656050464,-0.0452019776123678,0.0133655851001857
-0.00433683499256954,0.0221647328518988,-0.0444758085869429,0.021606604322651,-0.0452019776123678
-0.034483110004174,-0.00433683499256954,0.0221647328518988,-0.0058543686311231,0.021606604322651
-0.0240597561340419,-0.034483110004174,-0.00433683499256954,-0.0360750874670644,-0.0058543686311231
0.0150231228552751,-0.0240597561340419,-0.034483110004174,-0.0259850362150219,-0.0360750874670644
0.0702085119351661,0.0150231228552751,-0.0240597561340419,0.0122436318333204,-0.0259850362150219
-0.00815581770185669,0.0702085119351661,0.0150231228552751,0.0669846687209856,0.0122436318333204
-0.0411156887553933,-0.00815581770185669,0.0702085119351661,-0.0105243673310583,0.0669846687209856
-0.00372875726114918,-0.0411156887553933,-0.00815581770185669,-0.0417064158552061,-0.0105243673310583
0.0845810827667768,-0.00372875726114918,-0.0411156887553933,-0.00425836250417397,-0.0417064158552061
0.0172530761950345,0.0845810827667768,-0.00372875726114918,0.0829675400269809,-0.00425836250417397
0.00237468343619796,0.0172530761950345,0.0845810827667768,0.0155224535673647,0.0829675400269809
0.0199659218768891,0.00237468343619796,0.0172530761950345,0.00224347016572336,0.0155224535673647
-0.0537491428616856,0.0199659218768891,0.00237468343619796,0.0203935068618433,0.00224347016572336
0.00841516590732394,-0.0537491428616856,0.0199659218768891,-0.0535296812389253,0.0203935068618433
0.0476359531713832,0.00841516590732394,-0.0537491428616856,0.00810624914317829,-0.0535296812389253
-0.0474612935847767,0.0476359531713832,0.00841516590732394,0.0457680770936555,0.00810624914317829
-0.0114982983702198,-0.0474612935847767,0.0476359531713832,-0.0495424148153683,0.0457680770936555
-0.0440604674841265,-0.0114982983702198,-0.0474612935847767,-0.0129447983541196,-0.0495424148153683
0.0184364290408341,-0.0440604674841265,-0.0114982983702198,-0.0462628805564702,-0.0129447983541196
0.00868930983183525,0.0184364290408341,-0.0440604674841265,0.0156000735143011,-0.0462628805564702
0.0204595018445566,0.00868930983183525,0.0184364290408341,0.0051633743420908,0.0156000735143011
0.00597992126147684,0.0204595018445566,0.00868930983183525,0.0175119469015824,0.0051633743420908
-0.044755557017189,0.00597992126147684,0.0204595018445566,0.00386247970043479,0.0175119469015824
-0.0300143031534157,-0.044755557017189,0.00597992126147684,-0.0460198725659752,0.00386247970043479
0,-0.0300143031534157,-0.044755557017189,-0.03117750361318,-0.0460198725659752
-0.0184907742486662,0,-0.0300143031534157,-0.00226342783451796,-0.03117750361318
0.0584388835135474,-0.0184907742486662,0,-0.0216282066150138,-0.00226342783451796
-0.0116234924790637,0.0584388835135474,-0.0184907742486662,0.0552162234412821,-0.0216282066150138
0.0183753824275388,-0.0116234924790637,0.0584388835135474,-0.0145228146713241,0.0552162234412821
-0.00505209158785769,0.0183753824275388,-0.0116234924790637,0.0169404093315275,-0.0145228146713241
-0.00398968444043823,-0.00505209158785769,0.0183753824275388,-0.00608339955253982,0.0169404093315275
0.0236705713996219,-0.00398968444043823,-0.00505209158785769,-0.00473402037531593,-0.00608339955253982
0.00640346009742476,0.0236705713996219,-0.00398968444043823,0.0226595960690511,-0.00473402037531593
0.0296924672182362,0.00640346009742476,0.0236705713996219,0.00513111467081572,0.0226595960690511
-0.00377602477785299,0.0296924672182362,0.00640346009742476,0.0286532253087944,0.00513111467081572
0.0041350869419452,-0.00377602477785299,0.0296924672182362,-0.00463787568997797,0.0286532253087944
-0.00617705693670312,0.0041350869419452,-0.00377602477785299,0.00363635206496001,-0.00463787568997797
0.026588194367992,-0.00617705693670312,0.0041350869419452,-0.00691125368137315,0.00363635206496001
-0.0309449754096256,0.026588194367992,-0.00617705693670312,0.0255260476185263,-0.00691125368137315
-0.0159668832439585,-0.0309449754096256,0.026588194367992,-0.0323054483341624,0.0255260476185263
-0.00634918772744775,-0.0159668832439585,-0.0309449754096256,-0.0172259358806978,-0.0323054483341624
0.0166842222127148,-0.00634918772744775,-0.0159668832439585,-0.00835411231756778,-0.0172259358806978
-0.035963334645718,0.0166842222127148,-0.00634918772744775,0.0141095496280778,-0.00835411231756778
-0.00108654864819668,-0.035963334645718,0.0166842222127148,-0.0385833026816951,0.0141095496280778
-0.0126907296923201,-0.00108654864819668,-0.035963334645718,-0.00336929332794523,-0.0385833026816951
0.0242379934433128,-0.0126907296923201,-0.00108654864819668,-0.0153606005262735,-0.00336929332794523
0.0286844780504418,0.0242379934433128,-0.0126907296923201,0.0215690865011587,-0.0153606005262735
0.000348216541700586,0.0286844780504418,0.0242379934433128,0.0261548428723428,0.0215690865011587
0.0205578110828644,0.000348216541700586,0.0286844780504418,-0.00131629593888229,0.0261548428723428
-0.0273134117509733,0.0205578110828644,0.000348216541700586,0.0197615792288958,-0.00131629593888229
-0.0171986523364439,-0.0273134117509733,0.0205578110828644,-0.0278933188446154,0.0197615792288958
-0.0128571663948909,-0.0171986523364439,-0.0273134117509733,-0.0177665548122172,-0.0278933188446154
0.0191749446268847,-0.0128571663948909,-0.0171986523364439,-0.0143338490202997,-0.0177665548122172
0,0.0191749446268847,-0.0128571663948909,0.0168616835311423,-0.0143338490202997
0.0212992339755866,0,0.0191749446268847,-0.00264737489242337,0.0168616835311423
-0.0497043696606762,0.0212992339755866,0,0.0191093804828098,-0.00264737489242337
-0.00512104962059601,-0.0497043696606762,0.0212992339755866,-0.0514751073465355,0.0191093804828098
-0.0900733926136685,-0.00512104962059601,-0.0497043696606762,-0.00657680452566432,-0.0514751073465355
-0.020606012353117,-0.0900733926136685,-0.00512104962059601,-0.0924237271371987,-0.00657680452566432
-0.0247525245480025,-0.020606012353117,-0.0900733926136685,-0.0237291488920779,-0.0924237271371987
0.0600679432448799,-0.0247525245480025,-0.020606012353117,-0.0295992507184319,-0.0237291488920779
-0.0494814290069957,0.0600679432448799,-0.0247525245480025,0.0548306353058474,-0.0295992507184319
0.0621328102538001,-0.0494814290069957,0.0600679432448799,-0.0540859627603542,0.0548306353058474
0.0399207338466023,0.0621328102538001,-0.0494814290069957,0.0594147718738601,-0.0540859627603542
-0.00304044865103881,0.0399207338466023,0.0621328102538001,0.0376553279996445,0.0594147718738601
-0.00495634227611896,-0.00304044865103881,0.0399207338466023,-0.00362271593043788,0.0376553279996445
-0.0103448313661288,-0.00495634227611896,-0.00304044865103881,-0.00443228684808775,-0.00362271593043788
-0.0607821998516738,-0.0103448313661288,-0.00495634227611896,-0.0100570394153155,-0.00443228684808775
-0.0807910387816239,-0.0607821998516738,-0.0103448313661288,-0.0612882380044751,-0.0100570394153155
-0.0156955295004028,-0.0807910387816239,-0.0607821998516738,-0.0824700913009594,-0.0612882380044751
0.0460140898894179,-0.0156955295004028,-0.0807910387816239,-0.0194252403646961,-0.0824700913009594
0.039633758600454,0.0460140898894179,-0.0156955295004028,0.0403906291088427,-0.0194252403646961
-0.0318386997625077,0.039633758600454,0.0460140898894179,0.0342171024791077,0.0403906291088427
0.0268279638614886,-0.0318386997625077,0.039633758600454,-0.0351235602910812,0.0342171024791077
0.0412977294925738,0.0268279638614886,-0.0318386997625077,0.0254102070626702,-0.0351235602910812
-0.00323739395901146,0.0412977294925738,0.0268279638614886,0.0401164668031462,0.0254102070626702
0.00446591986376754,-0.00323739395901146,0.0412977294925738,-0.0037635593266545,0.0401164668031462
-0.0299108647773195,0.00446591986376754,-0.00323739395901146,0.00462818652550259,-0.0037635593266545
